ID,Title,Artist,Album,File_Path,Cover_Path,First_Comment,Lowest_Pitch,First_Quartile_Pitch,Medium_Pitch,Third_Quartile_Pitch,Highest_Pitch
879,Then You Come Along,Eve Ai,說 艾怡良,./Music/說 艾怡良/Eve Ai - Then You Come Along.mp3,./Cover/說 艾怡良.jpg,https://music.youtube.com/watch?v=A4LarbH7h94,52,61,62,66,73
880,依賴,Eve Ai,說 艾怡良,./Music/說 艾怡良/Eve Ai - 依賴.mp3,./Cover/說 艾怡良.jpg,https://www.youtube.com/watch?v=DbmDBSr3S0c,54,62,66,67,73
881,寂寞無害 - 八大韓劇”拜託了媽媽”片頭曲,Eve Ai,說 艾怡良,./Music/說 艾怡良/Eve Ai - 寂寞無害 - 八大韓劇”拜託了媽媽”片頭曲.mp3,./Cover/說 艾怡良.jpg,https://www.youtube.com/watch?v=3ZaUZZa24kE,48,58,64,67,70
882,帶我去一個陽光普照的島嶼,Eve Ai,說 艾怡良,./Music/說 艾怡良/Eve Ai - 帶我去一個陽光普照的島嶼.mp3,./Cover/說 艾怡良.jpg,https://www.youtube.com/watch?v=HLt5-d1geAs,47,57,59,64,71
883,我們的總和,Eve Ai,說 艾怡良,./Music/說 艾怡良/Eve Ai - 我們的總和.mp3,./Cover/說 艾怡良.jpg,https://music.youtube.com/watch?v=1MlO_5zq9d0,52,57,59,64,70
884,逃生計畫,Eve Ai,說 艾怡良,./Music/說 艾怡良/Eve Ai - 逃生計畫.mp3,./Cover/說 艾怡良.jpg,https://www.youtube.com/watch?v=VKpHWU2TH5I,56,60,68,71,76
885,Letting Go,Tanya Chua,說到愛,./Music/說到愛/Tanya Chua - Letting Go.mp3,./Cover/說到愛.jpg,https://www.youtube.com/watch?v=T5hQbasT_O0,45,61,62,66,71
886,下次見,Tanya Chua,說到愛,./Music/說到愛/Tanya Chua - 下次見.mp3,./Cover/說到愛.jpg,https://www.youtube.com/watch?v=ZxwktOBWvwk,48,60,62,64,72
887,不知所以然,Tanya Chua,說到愛,./Music/說到愛/Tanya Chua - 不知所以然.mp3,./Cover/說到愛.jpg,https://www.youtube.com/watch?v=6JQab523lMY,45,57,62,64,72
888,便利貼,Tanya Chua,說到愛,./Music/說到愛/Tanya Chua - 便利貼.mp3,./Cover/說到愛.jpg,https://www.youtube.com/watch?v=fhoDVUNipB8,51,62,63,65,70
889,別找我麻煩,Tanya Chua,說到愛,./Music/說到愛/Tanya Chua - 別找我麻煩.mp3,./Cover/說到愛.jpg,https://www.youtube.com/watch?v=Ua9DKclFKLA,44,56,61,63,70
890,可愛,Tanya Chua,說到愛,./Music/說到愛/Tanya Chua - 可愛.mp3,./Cover/說到愛.jpg,https://www.youtube.com/watch?v=p8O4bYYWOEA,48,58,60,63,70
891,多米諾,Tanya Chua,說到愛,./Music/說到愛/Tanya Chua - 多米諾.mp3,./Cover/說到愛.jpg,https://www.youtube.com/watch?v=ib9udrgvZuU,43,62,62,67,72
892,愛我很簡單,Tanya Chua,說到愛,./Music/說到愛/Tanya Chua - 愛我很簡單.mp3,./Cover/說到愛.jpg,https://www.youtube.com/watch?v=rNybv8JKlHo,50,59,62,64,69
893,舊行李,Tanya Chua,說到愛,./Music/說到愛/Tanya Chua - 舊行李.mp3,./Cover/說到愛.jpg,https://www.youtube.com/watch?v=8ncopfHJuXs,56,62,64,68,72
894,說到愛,Tanya Chua,說到愛,./Music/說到愛/Tanya Chua - 說到愛.mp3,./Cover/說到愛.jpg,https://www.youtube.com/watch?v=uCAawcMfyvc,47,59,62,64,69
895,不愛最大,Ricky Hsiao,說故事的歌,./Music/說故事的歌/Ricky Hsiao - 不愛最大.mp3,./Cover/說故事的歌.jpg,https://music.youtube.com/watch?v=5_ZNbp6Kq-Q,52,60,61,63,67
896,內傷,Ricky Hsiao,說故事的歌,./Music/說故事的歌/Ricky Hsiao - 內傷.mp3,./Cover/說故事的歌.jpg,https://www.youtube.com/watch?v=-Zp5YtwBfFA,50,55,60,62,67
897,愛不解釋,Ricky Hsiao,說故事的歌,./Music/說故事的歌/Ricky Hsiao - 愛不解釋.mp3,./Cover/說故事的歌.jpg,https://www.youtube.com/watch?v=akB1YJee-wc,49,58,61,64,82
898,慢冷,Ricky Hsiao,說故事的歌,./Music/說故事的歌/Ricky Hsiao - 慢冷.mp3,./Cover/說故事的歌.jpg,https://www.youtube.com/watch?v=n1_I01F4Ir4,49,57,59,61,66
899,沒那麼簡單,Ricky Hsiao,說故事的歌,./Music/說故事的歌/Ricky Hsiao - 沒那麼簡單.mp3,./Cover/說故事的歌.jpg,https://www.youtube.com/watch?v=cdRNrHRnf2w,45,55,60,62,67
900,說故事的歌,Ricky Hsiao,說故事的歌,./Music/說故事的歌/Ricky Hsiao - 說故事的歌.mp3,./Cover/說故事的歌.jpg,https://www.youtube.com/watch?v=l-QRljVE45w,52,57,61,64,69
901,默默,Ricky Hsiao,說故事的歌,./Music/說故事的歌/Ricky Hsiao - 默默.mp3,./Cover/說故事的歌.jpg,https://www.youtube.com/watch?v=lS77YTaxcmE,51,56,59,62,66
902,Missed Call,Yisa Yu,路過人間,./Music/路過人間/Yisa Yu - Missed Call.mp3,./Cover/路過人間.jpg,https://www.youtube.com/watch?v=X1iqPAlrSDg,44,57,61,66,75
903,三十而慄,Yisa Yu,路過人間,./Music/路過人間/Yisa Yu - 三十而慄.mp3,./Cover/路過人間.jpg,https://www.youtube.com/watch?v=hkDShEZUlsQ,50,62,64,69,72
904,你知道,Yisa Yu,路過人間,./Music/路過人間/Yisa Yu - 你知道.mp3,./Cover/路過人間.jpg,https://www.youtube.com/watch?v=whlQJxmhmUk,55,63,67,67,75
905,十年如一日,Yisa Yu,路過人間,./Music/路過人間/Yisa Yu - 十年如一日.mp3,./Cover/路過人間.jpg,https://www.youtube.com/watch?v=hhoRgpKhpUc,53,62,69,71,74
906,是誰,Yisa Yu,路過人間,./Music/路過人間/Yisa Yu - 是誰.mp3,./Cover/路過人間.jpg,https://www.youtube.com/watch?v=mWS2O0ltll4,54,64,66,73,78
907,記恨,Yisa Yu,路過人間,./Music/路過人間/Yisa Yu - 記恨.mp3,./Cover/路過人間.jpg,https://www.youtube.com/watch?v=A-55okGvz4E,44,60,63,67,72
908,路過人間 (電視劇《我們與惡的距離》插曲),Yisa Yu,路過人間,./Music/路過人間/Yisa Yu - 路過人間 (電視劇《我們與惡的距離》插曲).mp3,./Cover/路過人間.jpg,https://www.youtube.com/watch?v=FMl7GEaYwAE,46,63,65,67,70
909,進化,Yisa Yu,路過人間,./Music/路過人間/Yisa Yu - 進化.mp3,./Cover/路過人間.jpg,https://www.youtube.com/watch?v=hTJmkOKKJTw,43,60,64,69,83
910,躺在時間的海裡凝望無盡,貝克小姐Miss Bac.,躺在時間的海裡凝望無盡,./Music/躺在時間的海裡凝望無盡/貝克小姐Miss Bac. - 躺在時間的海裡凝望無盡.mp3,./Cover/躺在時間的海裡凝望無盡.jpg,https://music.youtube.com/watch?v=U-MUGoUsNzo,51,63,68,72,75
911,念念不忘,Zhang Zhen Yue,遠走高飛,./Music/遠走高飛/Zhang Zhen Yue - 念念不忘.mp3,./Cover/遠走高飛.jpg,https://music.youtube.com/watch?v=ynckCVZ7wno,48,52,55,60,64
912,絕對,Zhang Zhen Yue,遠走高飛,./Music/遠走高飛/Zhang Zhen Yue - 絕對.mp3,./Cover/遠走高飛.jpg,https://music.youtube.com/watch?v=VAoTbH5zNvw,48,51,56,61,61
913,貪心,Zhang Zhen Yue,遠走高飛,./Music/遠走高飛/Zhang Zhen Yue - 貪心.mp3,./Cover/遠走高飛.jpg,https://music.youtube.com/watch?v=8jxJzOHElWo,45,54,57,61,62
914,遠走高飛,Zhang Zhen Yue,遠走高飛,./Music/遠走高飛/Zhang Zhen Yue - 遠走高飛.mp3,./Cover/遠走高飛.jpg,https://music.youtube.com/watch?v=uGph3ONl18M,48,55,57,59,64
915,酒鬼,Zhang Zhen Yue,遠走高飛,./Music/遠走高飛/Zhang Zhen Yue - 酒鬼.mp3,./Cover/遠走高飛.jpg,https://music.youtube.com/watch?v=h6sbe8_6VOM,48,55,60,60,72
916,Hello (陌生的好朋友),廖文強與壞神經樂團/廖文強,那些你不敢解決的問題,"./Music/那些你不敢解決的問題/廖文強與壞神經樂團, 廖文強 - Hello (陌生的好朋友).mp3",./Cover/那些你不敢解決的問題.jpg,https://music.youtube.com/watch?v=rOh-mBgdKC8,49,56,59,64,75
917,不去想明天會怎樣,廖文強與壞神經樂團/廖文強,那些你不敢解決的問題,"./Music/那些你不敢解決的問題/廖文強與壞神經樂團, 廖文強 - 不去想明天會怎樣.mp3",./Cover/那些你不敢解決的問題.jpg,https://music.youtube.com/watch?v=hEpHLeBLLzo,49,58,63,65,73
918,來不及,廖文強與壞神經樂團/廖文強,那些你不敢解決的問題,"./Music/那些你不敢解決的問題/廖文強與壞神經樂團, 廖文強 - 來不及.mp3",./Cover/那些你不敢解決的問題.jpg,https://music.youtube.com/watch?v=gGjmahndjgQ,43,55,57,62,74
919,到最後,廖文強與壞神經樂團/廖文強,那些你不敢解決的問題,"./Music/那些你不敢解決的問題/廖文強與壞神經樂團, 廖文強 - 到最後.mp3",./Cover/那些你不敢解決的問題.jpg,https://music.youtube.com/watch?v=QaEpiYdZhUM,50,55,57,62,71
920,對你而言,廖文強與壞神經樂團/廖文強,那些你不敢解決的問題,"./Music/那些你不敢解決的問題/廖文強與壞神經樂團, 廖文強 - 對你而言.mp3",./Cover/那些你不敢解決的問題.jpg,https://music.youtube.com/watch?v=zYRVvqXS9eE,44,55,63,65,75
921,我知道你喜歡我,廖文強與壞神經樂團/廖文強,那些你不敢解決的問題,"./Music/那些你不敢解決的問題/廖文強與壞神經樂團, 廖文強 - 我知道你喜歡我.mp3",./Cover/那些你不敢解決的問題.jpg,https://music.youtube.com/watch?v=NK2VJps9e2Q,45,56,57,61,73
922,最孤單的人,廖文強與壞神經樂團/廖文強,那些你不敢解決的問題,"./Music/那些你不敢解決的問題/廖文強與壞神經樂團, 廖文強 - 最孤單的人.mp3",./Cover/那些你不敢解決的問題.jpg,https://music.youtube.com/watch?v=cEF0lLfCQQs,45,57,60,62,67
923,看不見光的一端,廖文強與壞神經樂團/廖文強,那些你不敢解決的問題,"./Music/那些你不敢解決的問題/廖文強與壞神經樂團, 廖文強 - 看不見光的一端.mp3",./Cover/那些你不敢解決的問題.jpg,https://music.youtube.com/watch?v=5t-lGc4SXas,47,57,59,64,70
924,自卑,廖文強與壞神經樂團/廖文強,那些你不敢解決的問題,"./Music/那些你不敢解決的問題/廖文強與壞神經樂團, 廖文強 - 自卑.mp3",./Cover/那些你不敢解決的問題.jpg,https://music.youtube.com/watch?v=-R6wwEEgUAw,46,56,58,61,73
925,親愛的為什麼,廖文強與壞神經樂團/廖文強,那些你不敢解決的問題,"./Music/那些你不敢解決的問題/廖文強與壞神經樂團, 廖文強 - 親愛的為什麼.mp3",./Cover/那些你不敢解決的問題.jpg,https://music.youtube.com/watch?v=Tf25DaL4F1Q,46,54,57,61,73
926,轉身之後,廖文強與壞神經樂團/廖文強,那些你不敢解決的問題,"./Music/那些你不敢解決的問題/廖文強與壞神經樂團, 廖文強 - 轉身之後.mp3",./Cover/那些你不敢解決的問題.jpg,https://music.youtube.com/watch?v=kVTrmHEimkU,50,57,59,62,71
927,那些你不敢解決的問題,廖文強與壞神經樂團/廖文強,那些你不敢解決的問題,"./Music/那些你不敢解決的問題/廖文強與壞神經樂團, 廖文強 - 那些你不敢解決的問題.mp3",./Cover/那些你不敢解決的問題.jpg,https://music.youtube.com/watch?v=gK7xBMLeGxg,53,57,60,65,72
928,None,None,None,./Music/醉城傷/嚴藝丹 - 单心.mp3,./Cover/None.jpg,None,54,63,65,67,73
929,女人香,嚴藝丹,醉城伤,./Music/醉城傷/嚴藝丹 - 女人香.mp3,./Cover/醉城伤.jpg,https://www.youtube.com/watch?v=34DLia6Cct8,55,61,65,67,70
930,如果我答应你,嚴藝丹,醉城伤,./Music/醉城傷/嚴藝丹 - 如果我答应你.mp3,./Cover/醉城伤.jpg,https://www.youtube.com/watch?v=xzN_ODPdF6U,54,63,65,67,73
931,我愿意,嚴藝丹,醉城伤,./Music/醉城傷/嚴藝丹 - 我愿意.mp3,./Cover/醉城伤.jpg,https://www.youtube.com/watch?v=j2N-uwU7HF0,54,63,65,67,73
932,每一次让人心碎的,嚴藝丹,醉城伤,./Music/醉城傷/嚴藝丹 - 每一次让人心碎的.mp3,./Cover/醉城伤.jpg,https://www.youtube.com/watch?v=mwtMRMJvgY4,52,64,64,66,71
933,纸飞机,嚴藝丹,醉城伤,./Music/醉城傷/嚴藝丹 - 纸飞机.mp3,./Cover/醉城伤.jpg,https://music.youtube.com/watch?v=5SbUz_u-_vE,55,62,65,67,72
934,醉城伤,嚴藝丹,醉城伤,./Music/醉城傷/嚴藝丹 - 醉城伤.mp3,./Cover/醉城伤.jpg,https://www.youtube.com/watch?v=wgG9PuHGrLE,52,60,60,62,65
935,Hello,Mixer,野生,./Music/野生/Mixer - Hello.mp3,./Cover/野生.jpg,https://www.youtube.com/watch?v=RFnIcfQkQX0,45,57,61,64,80
936,出口,Mixer,野生,./Music/野生/Mixer - 出口.mp3,./Cover/野生.jpg,https://www.youtube.com/watch?v=vDQyzP-xOVU,47,61,63,66,71
937,囝仔,Mixer,野生,./Music/野生/Mixer - 囝仔.mp3,./Cover/野生.jpg,https://www.youtube.com/watch?v=xS4lcgkMpvA,49,60,64,77,82
938,小朋友,Mixer,野生,./Music/野生/Mixer - 小朋友.mp3,./Cover/野生.jpg,https://www.youtube.com/watch?v=Wa152WW5CeM,51,60,67,72,80
939,說黑說白,Mixer,野生,./Music/野生/Mixer - 說黑說白.mp3,./Cover/野生.jpg,https://www.youtube.com/watch?v=E_3hD_S6O0A,55,60,62,64,80
940,野生遊樂園,Mixer,野生,./Music/野生/Mixer - 野生遊樂園.mp3,./Cover/野生.jpg,https://www.youtube.com/watch?v=gzJAXU_GTK0,49,58,63,68,82
941,看不見?,Hello Nico,閉上眼睛,./Music/閉上眼睛/Hello Nico - 看不見.mp3,./Cover/閉上眼睛.jpg,https://music.youtube.com/watch?v=p2oKKPSkDfs,56,62,64,71,74
942,變成一隻魚,Hello Nico,閉上眼睛,./Music/閉上眼睛/Hello Nico - 變成一隻魚.mp3,./Cover/閉上眼睛.jpg,https://www.youtube.com/watch?v=sItqqcFC1Lc,45,61,64,74,77
943,面向自己,Hello Nico,閉上眼睛,./Music/閉上眼睛/Hello Nico - 面向自己.mp3,./Cover/閉上眼睛.jpg,https://www.youtube.com/watch?v=1f2udDaYBuQ,45,61,62,64,75
944,二度戀愛,Rainie Yang,雨愛,./Music/雨愛/Rainie Yang - 二度戀愛.mp3,./Cover/雨愛.jpg,https://music.youtube.com/watch?v=DS7WrweEMvM,54,63,65,68,73
945,匿名的好友,Rainie Yang,雨愛,./Music/雨愛/Rainie Yang - 匿名的好友.mp3,./Cover/雨愛.jpg,https://music.youtube.com/watch?v=Q8dVUGZL4pU,57,64,66,69,71
946,折疊式愛情,Rainie Yang,雨愛,./Music/雨愛/Rainie Yang - 折疊式愛情.mp3,./Cover/雨愛.jpg,https://music.youtube.com/watch?v=bNaBiD3cR5o,56,64,66,69,71
947,新流感,Rainie Yang,雨愛,./Music/雨愛/Rainie Yang - 新流感.mp3,./Cover/雨愛.jpg,https://music.youtube.com/watch?v=dQOOTrRfV24,51,65,68,70,75
948,絕對達令,Rainie Yang,雨愛,./Music/雨愛/Rainie Yang - 絕對達令.mp3,./Cover/雨愛.jpg,https://www.youtube.com/watch?v=p7XfLGensY0,56,61,66,70,73
949,要我的命,Rainie Yang,雨愛,./Music/雨愛/Rainie Yang - 要我的命.mp3,./Cover/雨愛.jpg,https://music.youtube.com/watch?v=A0h-xqdPnA8,46,60,62,65,81
950,調皮的愛神,Rainie Yang,雨愛,./Music/雨愛/Rainie Yang - 調皮的愛神.mp3,./Cover/雨愛.jpg,https://music.youtube.com/watch?v=pxfVUnK_Wtk,45,66,69,69,73
951,雨愛,Rainie Yang,雨愛,./Music/雨愛/Rainie Yang - 雨愛.mp3,./Cover/雨愛.jpg,https://music.youtube.com/watch?v=MirexJxv9PE,52,64,68,71,76
952,青春鬥,Rainie Yang,雨愛,./Music/雨愛/Rainie Yang - 青春鬥.mp3,./Cover/雨愛.jpg,https://music.youtube.com/watch?v=Zm3qjCt8cDg,50,62,69,69,73
953,In Your Eyes,Rainie Yang/Show Luo,雨愛,"./Music/雨愛/Rainie Yang, Show Luo - In Your Eyes.mp3",./Cover/雨愛.jpg,https://music.youtube.com/watch?v=wTYLSdIYQ18,44,55,63,67,73
954,人類廢品(電視劇《誰在你身邊Who’s By Your Side》片尾曲),Morrison 馬仕釗,電視劇《誰在你身邊》,./Music/電視劇 (誰在你身邊)/Morrison 馬仕釗 - 人類廢品(電視劇《誰在你身邊Who’s By Your Side》片尾曲).mp3,./Cover/電視劇《誰在你身邊》.jpg,https://music.youtube.com/watch?v=9KoiCNy5vcg,50,57,62,66,67
955,"JOHNNY,你在哪裡",PA PUN BAND,青春只差兩撇,"./Music/青春只差兩撇/PA PUN BAND - JOHNNY,你在哪裡.mp3",./Cover/青春只差兩撇.jpg,https://music.youtube.com/watch?v=EFdv9XsTvtw,46,58,62,66,81
956,不要管我,PA PUN BAND,青春只差兩撇,./Music/青春只差兩撇/PA PUN BAND - 不要管我.mp3,./Cover/青春只差兩撇.jpg,https://music.youtube.com/watch?v=fhcH8kUwhl4,46,56,58,61,68
957,天天開心,PA PUN BAND,青春只差兩撇,./Music/青春只差兩撇/PA PUN BAND - 天天開心.mp3,./Cover/青春只差兩撇.jpg,https://music.youtube.com/watch?v=_gxPbK7PsT8,47,59,61,63,78
958,如果沒有那麼多如果,PA PUN BAND,青春只差兩撇,./Music/青春只差兩撇/PA PUN BAND - 如果沒有那麼多如果.mp3,./Cover/青春只差兩撇.jpg,https://music.youtube.com/watch?v=jiJjY1liLoo,49,57,61,62,65
959,媽媽不要擔心,PA PUN BAND,青春只差兩撇,./Music/青春只差兩撇/PA PUN BAND - 媽媽不要擔心.mp3,./Cover/青春只差兩撇.jpg,https://music.youtube.com/watch?v=eek7hEIVcsw,43,55,59,62,71
960,想想當初吧,PA PUN BAND,青春只差兩撇,./Music/青春只差兩撇/PA PUN BAND - 想想當初吧.mp3,./Cover/青春只差兩撇.jpg,https://music.youtube.com/watch?v=1A35C7BskYE,48,56,58,60,63
961,抱歉我不想跟你道歉,PA PUN BAND,青春只差兩撇,./Music/青春只差兩撇/PA PUN BAND - 抱歉我不想跟你道歉.mp3,./Cover/青春只差兩撇.jpg,https://music.youtube.com/watch?v=LYCZK1XfHHg,45,59,61,62,81
962,是不是有病,PA PUN BAND,青春只差兩撇,./Music/青春只差兩撇/PA PUN BAND - 是不是有病.mp3,./Cover/青春只差兩撇.jpg,https://music.youtube.com/watch?v=tTB2qCImlWg,44,51,63,67,72
963,絕望城市,PA PUN BAND,青春只差兩撇,./Music/青春只差兩撇/PA PUN BAND - 絕望城市.mp3,./Cover/青春只差兩撇.jpg,https://music.youtube.com/watch?v=ZAVZHOq3J2E,43,55,59,63,71
964,給個機會,PA PUN BAND,青春只差兩撇,./Music/青春只差兩撇/PA PUN BAND - 給個機會.mp3,./Cover/青春只差兩撇.jpg,https://music.youtube.com/watch?v=eqF6ZWbpm1Y,54,56,58,59,64
965,衣服越來越緊的時候,PA PUN BAND,青春只差兩撇,./Music/青春只差兩撇/PA PUN BAND - 衣服越來越緊的時候.mp3,./Cover/青春只差兩撇.jpg,https://music.youtube.com/watch?v=5X_VREC6xDc,45,56,59,61,68
966,青春只差兩撇,PA PUN BAND,青春只差兩撇,./Music/青春只差兩撇/PA PUN BAND - 青春只差兩撇.mp3,./Cover/青春只差兩撇.jpg,https://music.youtube.com/watch?v=G9bGJpNPtFo,45,57,62,62,66
967,魚,PA PUN BAND,青春只差兩撇,./Music/青春只差兩撇/PA PUN BAND - 魚.mp3,./Cover/青春只差兩撇.jpg,https://music.youtube.com/watch?v=xVp8OFvwHr8,43,52,59,61,76
968,百視達,Zooey Wonder,面對明日的勇氣,./Music/面對明日的勇氣/Zooey Wonder - 百視達.mp3,./Cover/面對明日的勇氣.jpg,https://www.youtube.com/watch?v=4SJM6uThk34,54,59,61,64,69
969,面對明日的勇氣,Zooey Wonder,面對明日的勇氣,./Music/面對明日的勇氣/Zooey Wonder - 面對明日的勇氣.mp3,./Cover/面對明日的勇氣.jpg,https://www.youtube.com/watch?v=-c_Ic5mlbgc,54,62,66,67,71
970,Fly Away,F.I.R.,飛兒樂團,./Music/飛兒樂團/F.I.R. - Fly Away.mp3,./Cover/飛兒樂團.jpg,https://music.youtube.com/watch?v=laK9icG56kw,43,60,63,70,82
971,Intro,F.I.R.,飛兒樂團,./Music/飛兒樂團/F.I.R. - Intro.mp3,./Cover/飛兒樂團.jpg,https://music.youtube.com/watch?v=k_KBFN6eJ_k,49,59,62,71,83
972,Lydia - 鋼琴演奏版,F.I.R.,飛兒樂團,./Music/飛兒樂團/F.I.R. - Lydia - 鋼琴演奏版.mp3,./Cover/飛兒樂團.jpg,https://www.youtube.com/watch?v=ecDdkvq6NZQ,57,59,59,71,74
973,Lydia,F.I.R.,飛兒樂團,./Music/飛兒樂團/F.I.R. - Lydia.mp3,./Cover/飛兒樂團.jpg,https://music.youtube.com/watch?v=s-uogu8umGE,45,64,66,70,74
974,Revolution,F.I.R.,飛兒樂團,./Music/飛兒樂團/F.I.R. - Revolution.mp3,./Cover/飛兒樂團.jpg,https://music.youtube.com/watch?v=_r1e9PLpg_o,46,63,70,71,82
975,You Make me Want To Fall In Love,F.I.R.,飛兒樂團,./Music/飛兒樂團/F.I.R. - You Make me Want To Fall In Love.mp3,./Cover/飛兒樂團.jpg,https://music.youtube.com/watch?v=l5Ayrr0N8KA,50,62,67,71,75
976,你的微笑,F.I.R.,飛兒樂團,./Music/飛兒樂團/F.I.R. - 你的微笑.mp3,./Cover/飛兒樂團.jpg,https://www.youtube.com/watch?v=3NqpFFGpLhI,44,61,63,66,77
977,光芒,F.I.R.,飛兒樂團,./Music/飛兒樂團/F.I.R. - 光芒.mp3,./Cover/飛兒樂團.jpg,https://music.youtube.com/watch?v=cyqm2Pa8-KM,47,62,66,70,78
978,塔羅牌,F.I.R.,飛兒樂團,./Music/飛兒樂團/F.I.R. - 塔羅牌.mp3,./Cover/飛兒樂團.jpg,https://music.youtube.com/watch?v=QBdDQKBHlOg,54,63,65,69,74
979,待續,F.I.R.,飛兒樂團,./Music/飛兒樂團/F.I.R. - 待續.mp3,./Cover/飛兒樂團.jpg,https://music.youtube.com/watch?v=nNkp1jNldxY,56,58,58,76,81
980,後樂園,F.I.R.,飛兒樂團,./Music/飛兒樂團/F.I.R. - 後樂園.mp3,./Cover/飛兒樂團.jpg,https://music.youtube.com/watch?v=nRTy_aKctKE,58,63,67,70,75
981,我們的愛,F.I.R.,飛兒樂團,./Music/飛兒樂團/F.I.R. - 我們的愛.mp3,./Cover/飛兒樂團.jpg,https://www.youtube.com/watch?v=SCFlWiMbHd0,56,65,68,70,75
982,流浪者之歌,F.I.R.,飛兒樂團,./Music/飛兒樂團/F.I.R. - 流浪者之歌.mp3,./Cover/飛兒樂團.jpg,https://music.youtube.com/watch?v=7GyaEuSg-9k,43,63,67,71,74
983,喬克叔叔,Jay Chou,魔杰座,./Music/魔杰座/Jay Chou - 喬克叔叔.mp3,./Cover/魔杰座.jpg,https://www.youtube.com/watch?v=GKT_1DTa2as,50,57,58,65,75
984,時光機,Jay Chou,魔杰座,./Music/魔杰座/Jay Chou - 時光機.mp3,./Cover/魔杰座.jpg,https://www.youtube.com/watch?v=nCfrfCzaB2A,48,60,61,64,67
985,流浪詩人,Jay Chou,魔杰座,./Music/魔杰座/Jay Chou - 流浪詩人.mp3,./Cover/魔杰座.jpg,https://www.youtube.com/watch?v=-ytYpXm3cv0,48,53,55,62,66
986,稻香,Jay Chou,魔杰座,./Music/魔杰座/Jay Chou - 稻香.mp3,./Cover/魔杰座.jpg,https://www.youtube.com/watch?v=sHD_z90ZKV0,52,57,59,61,73
